subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-002,HI,2,100,average,,,,0.20165036688584329,0.016962859224930515,0.18468750766091277,True,0.03040623104779036,0.013094668270459292
sub-002,HI,2,100,average,,,,0.12682791422948442,0.14837451822934794,-0.021546603999863523,False,0.04786324049070077,0.021852191886897923
sub-002,HI,2,100,average,,,,0.08511730099472871,0.03392493955731203,0.05119236143741668,True,0.03602469714863758,0.024467012246538824
sub-002,HI,2,100,average,,,,0.13186584134901902,0.05986540926062105,0.07200043208839797,True,0.014983183769171446,0.021693671947596235
sub-002,HI,2,100,average,,,,0.10154420785436205,0.10783483464436108,-0.006290626789999032,False,0.03256650468073848,0.04359077617943163
sub-002,HI,2,100,average,,,,0.04389140960935829,0.06881006503465459,-0.024918655425296296,False,0.009314121002434464,0.012591159514746979
sub-002,HI,2,100,average,,,,0.16981606245512815,0.04205654665114822,0.12775951580397993,True,0.07440892918807529,0.008648760898493538
sub-002,HI,2,100,average,,,,0.17346011637986483,0.012165400420855985,0.16129471595900885,True,0.001475862176461562,0.0006546862566460931
sub-002,HI,2,100,average,,,,0.16527175870778876,0.008166385315196154,0.15710537339259262,True,0.03489567259648578,0.007287649554649117
sub-002,HI,2,100,average,,,,0.1705923180061089,0.001351820233044573,0.16924049777306435,True,0.04444982260361795,2.904012657974303e-05
sub-002,HI,2,100,average,,,,0.011823365617660456,0.06227855437980993,-0.05045518876214948,False,0.0024393970333295234,0.014920251747345407
sub-002,HI,2,100,average,,,,0.1277466156320087,0.035152079651166436,0.09259453598084227,True,0.007685247532328521,0.0343916438683212
sub-002,HI,2,100,average,,,,0.09207950539313148,0.052337013231761965,0.03974249216136951,True,0.024948380125418508,0.01748735365064242
sub-002,HI,2,100,average,,,,0.17595218749654606,0.02882879739648134,0.14712339010006473,True,0.041736226878788765,0.02548498952061037
sub-003,HI,2,100,average,,,,0.019216082393063168,0.07612672708075827,-0.0569106446876951,False,0.01373513134607224,0.0055427960274496086
sub-003,HI,2,100,average,,,,0.05531742047326046,0.039966267938939745,0.015351152534320713,True,0.054317472466032364,0.007466999311321509
sub-003,HI,2,100,average,,,,0.044312692507028684,0.08931274319869473,-0.045000050691666044,False,0.03146271465082093,0.006750327562346045
sub-003,HI,2,100,average,,,,0.08107060162806767,0.05427739170737433,0.026793209920693346,True,0.029289912310007948,0.03679490213284373
sub-003,HI,2,100,average,,,,0.0365286184709364,0.12148254999555178,-0.08495393152461538,False,0.010073623879509244,0.007341366481092133
sub-003,HI,2,100,average,,,,0.0255727571613059,0.03047979051011001,-0.004907033348804109,False,0.003946201666622346,0.007635949539722893
sub-003,HI,2,100,average,,,,0.0394358922643757,0.022447918407098633,0.01698797385727707,True,0.03860273348327689,0.019464188635657974
sub-003,HI,2,100,average,,,,0.015378927202777119,0.02253115871923642,-0.007152231516459301,False,0.007104766283644985,0.012295404734662353
sub-003,HI,2,100,average,,,,0.050232805288753804,0.06154913511549101,-0.011316329826737206,False,0.008293873532129552,0.0571114062834249
sub-003,HI,2,100,average,,,,0.03366710508323617,0.08459455143950823,-0.050927446356272055,False,0.03235142957079308,0.020141434384129762
sub-003,HI,2,100,average,,,,0.04544957731516031,0.06330130409042596,-0.01785172677526565,False,0.008959488410187011,0.046501701132904076
sub-003,HI,2,100,average,,,,0.03993271552253096,0.06266249535596358,-0.02272977983343262,False,0.03535140942385759,0.04541038905871679
sub-003,HI,2,100,average,,,,0.0384633075308945,0.04962754587465592,-0.011164238343761422,False,0.013065073896615095,0.038538327581200495
sub-003,HI,2,100,average,,,,0.07102883707174802,0.06760808872949099,0.0034207483422570295,True,0.03268680696322759,0.0414947663528198
sub-003,HI,2,100,average,,,,0.039755697582459296,0.06105691617848939,-0.021301218596030097,False,0.010885280183974467,0.028153170708368758
sub-003,HI,2,100,average,,,,0.027715919158158,0.015448575661438863,0.012267343496719136,True,0.010422890623372259,0.002973428640633059
sub-004,HI,2,100,average,,,,0.11203464280076203,0.028870017708177383,0.08316462509258465,True,0.02509682803904468,0.02363590112195075
sub-004,HI,2,100,average,,,,0.04222315953187153,0.02032729180282316,0.02189586772904837,True,0.04122080773186398,0.003525378748271477
sub-004,HI,2,100,average,,,,0.04019685432457652,0.06808591699729939,-0.02788906267272287,False,0.013299863014160916,0.04365966443151561
sub-004,HI,2,100,average,,,,0.032928882864211556,0.04696618998730849,-0.014037307123096934,False,0.014440628964110889,0.008825093121420036
